"longitude","latitude","yield_kg_ha","kg_N_ha","kg_P_ha","kg_K_ha"
31.17,-17.62,6625,82,12.2,11.6
31.17,-17.62,3107,82,12.2,11.6
31.17,-17.62,1737,82,12.2,11.6
31.17,-17.62,3169,82,12.2,11.6
31.17,-17.62,1793,82,12.2,11.6
31.17,-17.62,2774,82,12.2,11.6
31.17,-17.62,1891,82,12.2,11.6
31.17,-17.62,3405,82,12.2,11.6
31.17,-17.62,2204,82,12.2,11.6
31.17,-17.62,2719,82,12.2,11.6
31.17,-17.62,2594,82,12.2,11.6
31.17,-17.62,2053,82,12.2,11.6
31.17,-17.62,4579,82,12.2,11.6
31.17,-17.62,2514,82,12.2,11.6
31.17,-17.62,2856,82,12.2,11.6
31.17,-17.62,4283,82,12.2,11.6
31.17,-17.62,2195,82,12.2,11.6
31.17,-17.62,1994,82,12.2,11.6
31.17,-17.62,2005,82,12.2,11.6
31.17,-17.62,1741,82,12.2,11.6
31.17,-17.62,3316,82,12.2,11.6
31.17,-17.62,2220,82,12.2,11.6
31.17,-17.62,2192,82,12.2,11.6
31.17,-17.62,1860,82,12.2,11.6
31.17,-17.62,2372,82,12.2,11.6
31.17,-17.62,2087,82,12.2,11.6
31.17,-17.62,3281,82,12.2,11.6
31.17,-17.62,1678,82,12.2,11.6
31.17,-17.62,2767,82,12.2,11.6
31.17,-17.62,4035,82,12.2,11.6
31.17,-17.62,1834,82,12.2,11.6
31.17,-17.62,2066,82,12.2,11.6
10.15,5.92,6221,120,60,60
10.23,5.47,7266,120,60,60
10.38,5.3,11221,120,60,60
14.242151,8.387163,3310,120,60,60
10.53,4.37,10375,120,60,60
11.52,3.83,6567,120,60,60
13.23,9.2,6652,120,60,60
14.242151,8.387163,6188,120,60,60
11.52,3.83,5350,120,60,60
13.23,9.2,7030,120,60,60
15.07,8.52,5492,120,60,60
10.38,5.3,8588,120,60,60
14.242151,8.387163,5548,120,60,60
14.7,7.95,5766,120,60,60
11.42,3.85,5371,120,60,60
11.52,3.83,6025,120,60,60
13.23,9.2,7272,120,60,60
10.26,6,9541,120,60,60
10.38,5.3,10482,120,60,60
13.37,9.28,5454,120,60,60
14.33,10.58,4407,120,60,60
14.7,7.95,4928,120,60,60
15.07,8.52,2958,120,60,60
13.37,9.28,4280,120,60,60
14.33,10.58,5426,120,60,60
13.23,9.2,3860,120,60,60
12,6,4947,120,60,60
13.37,9.28,3211,120,60,60
14.33,10.58,3557,120,60,60
13.37,9.28,3538,120,60,60
14.33,10.58,3891,120,60,60
3.13,11.33,5970,120,60,60
2.5,10.7,4102,120,60,60
2.4,11.3,3682,120,60,60
1.68,9.72,1918,120,60,60
2.62,9.48,4020,120,60,60
47.27,-19.82,5164,120,60,60
47.17,-19.03,3812,120,60,60
48.32,-17.34,7898,120,60,60
46,-19,8565,120,60,60
32.17,-20.42,8611,120,60,60
31.17,-16.33,6781,120,60,60
31.05,-17.83,5476,120,60,60
31.05,-17.83,5695,120,60,60
33.73,-13.98,5091,120,60,60
-15.93,13.57,4625,120,60,60
-16.63,13.35,3152,120,60,60
-16.78,13.35,2545,120,60,60
-15.93,13.57,5120,120,60,60
-15.93,13.57,4625,120,60,60
-16.63,13.35,3152,120,60,60
-16.78,13.35,2545,120,60,60
-15.93,13.57,5120,120,60,60
37.03,-6.77,3072,120,60,60
37.03,-6.77,3793,120,60,60
35.73,-7.53,1787,120,60,60
32.78,-4.03,4450,120,60,60
36.37,-3.2,2186,120,60,60
31.17,-1.98,2231,120,60,60
-12.1,8.1,3171,120,60,60
-12.1,8.1,3376,120,60,60
-12.1,8.1,1475,120,60,60
-12.1,8.1,1225,120,60,60
-12.1,8.1,2253,120,60,60
-11.35,7.88,5477,120,60,60
-10.78,8.12,4597,120,60,60
-11.13,8.15,3289,120,60,60
-12.04,8.89,4102,120,60,60
-12.1,8.1,1426,120,60,60
-12.4,8.67,2110,120,60,60
-11.29,7.85,2614,120,60,60
-13,8.33,4542,120,60,60
-12.1,8.1,1411,120,60,60
-11.29,7.85,4622,120,60,60
-12.01,7.42,1327,120,60,60
-12.58,9.65,5222,120,60,60
-9.18,10.37,5001,120,60,60
-12.58,9.65,5255,120,60,60
-9.18,10.37,8361,120,60,60
-12.58,9.65,6197,120,60,60
-12.58,9.65,5076,120,60,60
-12.58,9.65,5565,120,60,60
-9.45,10.47,3619,120,60,60
-12.58,9.65,4086,120,60,60
-12.58,9.65,5020,120,60,60
-12.58,9.65,6801,120,60,60
-12.58,9.65,5425,120,60,60
-12.52,11.17,6588,120,60,60
-9.18,10.37,4629,120,60,60
-12.58,9.65,7602,120,60,60
2.5,10.7,4638,120,60,60
2.5,6.5,5977,120,60,60
3.13,11.75,2099,120,60,60
2.62,9.48,4605,120,60,60
2.07,7.17,5153,120,60,60
2,7.88,2848,120,60,60
2.53,8.07,2417,120,60,60
2.5,10.7,3776,120,60,60
2.43,9.37,2414,120,60,60
2.62,9.48,4804,120,60,60
2.62,9.48,5513,120,60,60
3.13,11.75,2148,120,60,60
2.62,9.48,5650,120,60,60
3.13,11.33,3348,120,60,60
2.62,9.48,4696,120,60,60
2.62,9.48,2653,120,60,60
3.13,11.33,5866,120,60,60
2.5,10.7,4993,120,60,60
2.62,9.48,4702,120,60,60
3.13,11.33,2896,120,60,60
2.62,9.48,3532,120,60,60
3.13,11.33,3236,120,60,60
2.5,10.7,2614,120,60,60
2.62,9.48,3268,120,60,60
3.13,11.33,3934,120,60,60
2.5,10.7,2723,120,60,60
2.62,9.48,3155,120,60,60
2.07,7.17,1245,120,60,60
2.22,6.62,2292,120,60,60
3.58,11.98,5043,120,60,60
12.543,12.54,4340,120,60,60
5.21,7.26,3925,120,60,60
8.22,12,4200,120,60,60
7.25,12.76,2915,120,60,60
9.48,11.45,5180,120,60,60
3.93,7.4,3550,120,60,60
3.7,6.87,4062,120,60,60
4.55,7.49,2285,120,60,60
3.91,7.82,2570,120,60,60
4.58,8.48,2880,120,60,60
8.9,9.87,5660,120,60,60
5.33,10.06,3945,120,60,60
8.45,11.65,3702,120,60,60
3.85,9.09,2072,120,60,60
6.67,8.69,3172,120,60,60
8.95,10.65,5930,120,60,60
5.07,9.3,3825,120,60,60
5.24,7.83,5042,120,60,60
4.54,7.78,4640,120,60,60
4.28,8.07,5028,120,60,60
8.77,10.4,7840,120,60,60
7.57,11.17,5520,120,60,60
37.06,9.13,4800,120,60,60
39.32,8.33,3912,120,60,60
40.75,9.24,1698,120,60,60
-15.25,16.17,3844,120,60,60
-16.23,16.22,1334,120,60,60
-15.25,16.17,1928,120,60,60
-16.35,16.05,4292,120,60,60
-16.13,14.15,3498,120,60,60
-15.83,13.75,3926,120,60,60
-15.83,13.75,5294,120,60,60
-15.83,13.75,4230,120,60,60
30.58,-29.1,3149,120,60,60
30.58,-29.1,2871,120,60,60
23.947699,-6.739715,2044,120,60,60
23.947699,-6.739715,4935,120,60,60
23.743959,0.926175,7832,120,60,60
24.75,-6.62,3354,120,60,60
30.03,0.33,4519,120,60,60
32.63,0.58,7799,120,60,60
30.1,0.33,7051,120,60,60
32.63,0.58,4003,120,60,60
31.44,1.48,2837,120,60,60
32.63,0.58,5010,120,60,60
32.94,2.31,3118,120,60,60
33.47,1.52,2662,120,60,60
8.9,9.87,4328,120,60,60
8.22,12,2508,120,60,60
7.35,11.12,4955,120,60,60
3.93,7.38,3081,120,60,60
3.7,6.87,4900,120,60,60
8.9,9.87,6421,120,60,60
8.62,12.2,4827,120,60,60
5.31,9.23,4928,120,60,60
3.93,7.38,3521,120,60,60
6.55,5,7560,120,60,60
7.38,11.11,5099,120,60,60
8.9,9.87,5378,120,60,60
8.9,9.87,5777,120,60,60
8.22,12,2655,120,60,60
8.9,9.87,7535,120,60,60
3.93,7.38,6064,120,60,60
5.31,9.23,4681,120,60,60
3.93,7.38,1495,120,60,60
7.38,11.11,5305,120,60,60
8.9,9.87,2280,120,60,60
8.9,9.87,5429,120,60,60
8.22,12,4871,120,60,60
3.93,7.38,4111,120,60,60
3.7,6.87,3675,120,60,60
7.38,11.11,5016,120,60,60
7.38,11.11,7861,120,60,60
7.33,9.27,5176,120,60,60
8.22,12,6118,120,60,60
11.83,8.58,5533,120,60,60
3.93,7.38,3383,120,60,60
3.7,6.87,4449,120,60,60
4.57,8.53,2981,120,60,60
7.45,10.6,4935,120,60,60
8.62,12.2,1224,120,60,60
5.31,9.23,4391,120,60,60
8.77,10.4,9136,120,60,60
8.22,12,3159,120,60,60
3.93,7.38,4933,120,60,60
3.7,6.87,4145,120,60,60
5.31,9.23,10432,120,60,60
7.38,11.11,6871,120,60,60
8.77,10.4,8130,120,60,60
8.9,9.87,5586,120,60,60
3.43,7.17,4689,120,60,60
8.22,12,5473,120,60,60
6.13,6.77,5126,120,60,60
3.93,7.38,4828,120,60,60
3.7,6.87,4550,120,60,60
8.9,9.87,6184,120,60,60
5.31,9.23,4592,120,60,60
8.77,10.4,5118,120,60,60
8.9,9.87,6002,120,60,60
7.57,11.17,7476,120,60,60
8.22,12,4070,120,60,60
7.35,11.12,5980,120,60,60
3.7,6.87,3930,120,60,60
8.9,9.87,7519,120,60,60
5.36,9.5,2394,120,60,60
5.31,9.23,4509,120,60,60
8.77,10.4,6595,120,60,60
8.9,9.87,5723,120,60,60
7.57,11.17,8240,120,60,60
3.43,7.17,1649,120,60,60
8.22,12,4427,120,60,60
7.35,11.12,3812,120,60,60
8.9,9.87,6749,120,60,60
3.7,6.87,4598,120,60,60
3.31,6.5,2927,120,60,60
4.58,8.48,4348,120,60,60
8.9,9.87,6360,120,60,60
12.58,9.65,3823,120,60,60
5.31,9.23,5144,120,60,60
7.4,6.87,1832,120,60,60
5.23,7.83,3556,120,60,60
8.77,10.4,7765,120,60,60
7.57,11.17,8113,120,60,60
8.22,12,5107,120,60,60
7.35,11.12,6064,120,60,60
8.9,9.87,4954,120,60,60
3.7,6.87,5646,120,60,60
4.58,8.48,2929,120,60,60
8.9,9.87,7045,120,60,60
5.31,9.23,6741,120,60,60
8.77,10.4,5660,120,60,60
8,5.67,2441,120,60,60
7.57,11.17,6524,120,60,60
8.22,12,6832,120,60,60
3.7,6.87,4586,120,60,60
4.58,8.48,3814,120,60,60
8.9,9.87,6147,120,60,60
5.31,9.23,6438,120,60,60
7.38,11.11,7757,120,60,60
12.29,9.12,5127,120,60,60
7.57,11.17,7717,120,60,60
8.22,12,5940,120,60,60
3.7,6.87,5334,120,60,60
4.58,8.48,3499,120,60,60
8.62,12.2,4550,120,60,60
5.31,9.23,6359,120,60,60
8.77,10.4,9277,120,60,60
9.09,9.4,4643,120,60,60
8.9,9.87,6921,120,60,60
7.57,11.17,8515,120,60,60
8.22,12,4707,120,60,60
3.7,6.87,5587,120,60,60
4.58,8.48,3911,120,60,60
5.31,9.23,5756,120,60,60
7.38,11.11,7122,120,60,60
8.77,10.4,8083,120,60,60
9.09,9.4,5223,120,60,60
8.9,9.87,5633,120,60,60
12.29,9.12,3832,120,60,60
7.57,11.17,6563,120,60,60
8.22,12,4382,120,60,60
3.7,6.87,3720,120,60,60
5.31,9.23,5088,120,60,60
6.55,4.93,1577,120,60,60
8.77,10.4,8085,120,60,60
6.61,4.82,3454,120,60,60
9.09,9.4,5693,120,60,60
8.9,9.87,7173,120,60,60
7.57,11.17,6240,120,60,60
3.7,6.87,2329,120,60,60
3.7,6.87,4257,120,60,60
4.57,8.53,3880,120,60,60
5.31,9.23,7045,120,60,60
7.38,11.11,2400,120,60,60
8.77,10.4,9326,120,60,60
9.09,9.4,7607,120,60,60
8.9,9.87,8373,120,60,60
7.57,11.17,7970,120,60,60
3.7,6.87,1124,120,60,60
3.7,6.87,4083,120,60,60
4.58,8.48,2713,120,60,60
5.31,9.23,5707,120,60,60
7.38,11.11,2467,120,60,60
8.77,10.4,8387,120,60,60
8.9,9.87,8896,120,60,60
7.57,11.17,2932,120,60,60
3.7,6.87,4686,120,60,60
5.31,9.23,6608,120,60,60
7.38,11.11,2740,120,60,60
8.77,10.4,9231,120,60,60
8.9,9.87,8362,120,60,60
7.57,11.17,7188,120,60,60
3.7,6.87,3929,120,60,60
5.31,9.23,5332,120,60,60
7.38,11.11,6389,120,60,60
8.77,10.4,7454,120,60,60
8.9,9.87,6867,120,60,60
7.57,11.17,8108,120,60,60
8.56,11.75,1018,120,60,60
3.88,7.38,1900,120,60,60
7.08,12.03,5802,120,60,60
3.7,6.87,4118,120,60,60
4.57,8.53,1630,120,60,60
8.62,12.2,3224,120,60,60
5.31,9.23,6390,120,60,60
7.38,11.11,1649,120,60,60
8.77,10.4,10256,120,60,60
8.9,9.87,9561,120,60,60
7.57,11.17,7027,120,60,60
8,10,5283,120,60,60
3.7,6.87,2591,120,60,60
8.9,9.87,9204,120,60,60
8.77,10.4,7592,120,60,60
7.57,11.17,6377,120,60,60
8.22,12,4265,120,60,60
10.07,12.75,1600,120,60,60
3.7,6.87,3792,120,60,60
8.95,10.65,3103,120,60,60
5.31,9.23,5526,120,60,60
7.38,11.11,1976,120,60,60
8.77,10.4,8128,120,60,60
7.35,10.65,1310,120,60,60
8.9,9.87,8657,120,60,60
7.57,11.17,6547,120,60,60
8.22,12,1485,120,60,60
3.72,6.87,4500,120,60,60
8.95,10.65,3493,120,60,60
5.31,9.23,5810,120,60,60
7.38,11.11,3707,120,60,60
8.77,10.4,7228,120,60,60
7.35,10.65,3503,120,60,60
8.9,9.87,8083,120,60,60
4.8,10.75,3520,120,60,60
12.29,9.12,7278,120,60,60
7.57,11.17,6932,120,60,60
10.19,11.68,1940,120,60,60
8.22,12,2433,120,60,60
12.61,10.95,4575,120,60,60
3.7,6.87,5406,120,60,60
11.65,8.45,3274,120,60,60
12.17,10.68,2624,120,60,60
12.18,12.2,4849,120,60,60
12.15,10.73,4248,120,60,60
5.31,9.23,5004,120,60,60
8.52,12.02,5123,120,60,60
10.29,12.13,3825,120,60,60
7.38,11.11,2089,120,60,60
8.77,10.4,6007,120,60,60
8.9,9.87,8593,120,60,60
7.57,11.17,6642,120,60,60
3.7,6.87,5100,120,60,60
11.65,8.52,5794,120,60,60
12,8.52,2844,120,60,60
12.17,10.68,4535,120,60,60
8.62,12.2,6277,120,60,60
5.31,9.23,5514,120,60,60
8.52,12.02,3720,120,60,60
7.38,11.11,4170,120,60,60
8.77,10.4,8326,120,60,60
8.9,9.87,7087,120,60,60
7.07,11.59,2377,120,60,60
7.57,11.17,8575,120,60,60
3.7,6.87,4409,120,60,60
8.9,9.87,6352,120,60,60
11.65,8.45,5958,120,60,60
7.87,11.18,6363,120,60,60
12.17,10.68,7145,120,60,60
5.31,9.23,5193,120,60,60
8.52,12.02,5582,120,60,60
8.77,10.4,3720,120,60,60
4.02,12.57,3628,120,60,60
7.57,11.17,6639,120,60,60
8.22,12,3640,120,60,60
3.7,6.87,5198,120,60,60
11.65,8.52,6107,120,60,60
5.31,9.23,5677,120,60,60
8.77,10.4,6870,120,60,60
8.9,9.87,7614,120,60,60
7.57,11.17,6922,120,60,60
7.5,12.46,1962,120,60,60
3.93,7.38,3760,120,60,60
3.7,6.87,4230,120,60,60
11.65,8.52,4397,120,60,60
8.95,10.65,2030,120,60,60
5.31,9.23,5970,120,60,60
7.38,11.11,4026,120,60,60
8.77,10.4,6948,120,60,60
8.9,9.87,7642,120,60,60
7.57,11.17,8055,120,60,60
5.2,7.25,5048,120,60,60
9.08,11.75,4466,120,60,60
7.5,12.46,2426,120,60,60
3.93,7.38,4236,120,60,60
3.7,6.87,5788,120,60,60
7.09,8.94,2935,120,60,60
8.9,9.87,7619,120,60,60
11.65,8.52,4347,120,60,60
7.73,12.56,2782,120,60,60
8.95,10.65,3500,120,60,60
5.31,9.23,5628,120,60,60
8.77,10.4,7457,120,60,60
7.57,11.17,5354,120,60,60
-0.85,9.5,5190,120,60,60
-0.03,7.82,2807.5,120,60,60
-1.57,6.67,3867.5,120,60,60
-1.37,6.42,4102.5,120,60,60
-0.3,5.7,6130,120,60,60
0,9.43,5307.5,120,60,60
32.58,-25.97,5942.5,120,60,60
34.87,1.07,3877.5,120,60,60
37.27,-0.32,5619.5,120,60,60
37.37,-0.62,3742.25,120,60,60
39.63,-4.03,5805.5,120,60,60
37.65,-2.27,6843,120,60,60
-7.95,12.67,3987,120,60,60
-7.95,12.67,6580,120,60,60
-5.97,13.07,7128,120,60,60
-6.95,12.78,5180,120,60,60
-7.95,12.67,4929,120,60,60
-5.68,11.35,4289,120,60,60
-7.95,12.67,5274,120,60,60
-7.03,11.28,4591,120,60,60
-7.95,12.67,2602,120,60,60
-7.03,11.28,4403,120,60,60
-8.08,12.53,2204,120,60,60
-7.95,12.67,3188,120,60,60
-7.03,11.28,3417,120,60,60
-5.51,11.27,4613,120,60,60
-8.15,12.83,3290,120,60,60
-9.42,13.08,3959,120,60,60
-5.51,11.27,6467,120,60,60
-7.95,12.67,3662,120,60,60
-5.51,11.27,3946,120,60,60
-8.08,12.53,4983,120,60,60
-7.95,12.67,5302,120,60,60
-7.96,12.39,5350,120,60,60
-9.48,13.05,5192,120,60,60
-7.95,12.67,6926,120,60,60
-7.03,11.28,3710,120,60,60
-7.95,12.67,5342,120,60,60
15.13,12.08,1919,120,60,60
-5.19,9.53,6528,120,60,60
-5.19,9.53,6103,120,60,60
-5.42,9.62,5290,120,60,60
-5.42,9.62,5322,120,60,60
-5.42,9.62,6434,120,60,60
-5.42,9.62,7152,120,60,60
-5.42,9.62,6775,120,60,60
-5.42,9.62,4634,120,60,60
-7.56,8.3,4969,120,60,60
-5.42,9.62,6097,120,60,60
-5.42,9.62,7328,120,60,60
-5.19,9.53,4677,120,60,60
-5.42,9.62,7378,120,60,60
-0.85,9.5,5660,120,60,60
-0.03,7.82,6716,120,60,60
-1.57,6.67,5865,120,60,60
0.12,6.1,7658,120,60,60
-1,9.49,3769,120,60,60
-1.45,5.17,3866,120,60,60
-0.85,9.5,5851,120,60,60
-0.03,7.82,2490,120,60,60
-1.37,6.42,4087,120,60,60
-1,9.49,7040,120,60,60
-0.85,9.5,3567,120,60,60
-1.37,6.42,2580,120,60,60
-0.03,7.82,3647,120,60,60
-1.57,6.67,3245,120,60,60
-1.37,6.42,3444,120,60,60
-1,9.49,4609,120,60,60
-1,9.49,5166,120,60,60
-1,9.49,4538,120,60,60
-1,9.49,4915,120,60,60
-1,9.49,3994,120,60,60
-1,9.49,3735,120,60,60
-1,9.49,4318,120,60,60
-1,9.49,1432,120,60,60
-0.03,7.82,6120,120,60,60
-1.57,6.67,3096,120,60,60
-2.83,10.52,2198,120,60,60
-0.85,9.5,3093,120,60,60
-0.03,7.82,4990,120,60,60
-0.16,11.02,2168,120,60,60
-1,9.49,4664,120,60,60
-2.5,10.07,3010,120,60,60
-0.85,9.5,3358,120,60,60
-0.03,7.82,6404,120,60,60
-1.57,6.67,1580,120,60,60
0.12,6.1,4864,120,60,60
-1,9.49,3448,120,60,60
-0.85,9.5,4558,120,60,60
-0.03,7.82,8069,120,60,60
-1.57,6.67,2172,120,60,60
0.12,6.1,1720,120,60,60
-1.65,6.7,2542,120,60,60
-1,9.49,4062,120,60,60
-0.3,5.7,4082,120,60,60
-2.1,7.73,6218,120,60,60
-0.85,9.5,5409,120,60,60
-0.03,7.82,3953,120,60,60
-1.57,6.67,2687,120,60,60
0.12,6.1,5022,120,60,60
-1.37,6.42,3623,120,60,60
-1,9.49,5137,120,60,60
-0.3,5.7,5216,120,60,60
-2.1,7.73,4297,120,60,60
-0.03,7.82,2569,120,60,60
-1.57,6.67,4042,120,60,60
0.12,6.1,6436,120,60,60
-1.37,6.42,2463,120,60,60
-1,9.49,4436,120,60,60
-0.3,5.7,2546,120,60,60
-0.36,8.78,2957,120,60,60
-0.03,7.82,3404,120,60,60
-1.57,6.67,2394,120,60,60
0.12,6.1,3689,120,60,60
-1,9.49,2456,120,60,60
-0.3,5.7,2566,120,60,60
-2.1,7.73,2132,120,60,60
-0.36,8.78,4137,120,60,60
-0.03,7.82,2754,120,60,60
-1.57,6.67,2985,120,60,60
-1.37,6.42,2760,120,60,60
-0.3,5.7,4624,120,60,60
-0.36,8.78,2872,120,60,60
-0.03,7.82,5322,120,60,60
-1.57,6.67,3977,120,60,60
-1.37,6.42,5009,120,60,60
-1,9.49,6762,120,60,60
-15.93,13.57,1760,120,60,60
-1.55,12.5,3782,120,60,60
-4.33,11.1,3442,120,60,60
-1.55,12.5,2240,120,60,60
-4.92,10.28,3185,120,60,60
-4.33,10.33,5526,120,60,60
-4.33,11.1,6845,120,60,60
0.35,12.07,4190,120,60,60
-4.92,10.28,2413,120,60,60
